160807004	('6.148161', '49.703106', 'Lorentzweiler,ruedeBlaschette\r')
160807003	('6.140937', '49.698348', 'Lorentzweiler,Gare\r')
170704002	('6.507116', '49.793327', 'Rosport,Centr.Electrique\r')
160807001	('6.142915', '49.701501', 'Lorentzweiler,AmDuerf\r')
200508001	('6.216471', '49.639357', 'Senningerberg,Autobunn\r')
150203001	('5.938518', '49.799095', 'Proz,Altersheem\r')
120801001	('5.884532', '49.900764', 'Insenborn,Duerf\r')
200417038	('6.151775', '49.628489', 'Kirchberg,Sichegronn\r')
200508003	('6.225984', '49.650138', 'Senningerberg,CharlysStatioun\r')
150203002	('5.939641', '49.805756', 'Proz,Bousserpad\r')
200417032	('6.177682', '49.631715', 'Kirchberg,PierreWerner\r')
200417033	('6.169154', '49.635707', 'Kirchberg,PouttyStein\r')
200417030	('6.142549', '49.627110', 'Kirchberg,PaulNoesen\r')
150203003	('5.931319', '49.806120', 'Pratz,Brakegaertchen\r')
200417036	('6.167478', '49.632365', 'Kirchberg,R?imerwee\r')
200417037	('6.149354', '49.628213', 'Kirchberg,Schm?dd\r')
200417034	('6.174300', '49.628879', 'Kirchberg,Rehazenter\r')
180105005	('6.316604', '49.681791', 'Olingen,ruedeBetzdorf\r')
200508006	('6.226634', '49.650162', 'Senningerberg,Kapell\r')
180105002	('6.308811', '49.681808', 'Olingen,BeimleschteWollef\r')
180105003	('6.314030', '49.680193', 'Olingen,RuedeRodenbourg\r')
200508007	('6.220892', '49.644420', 'Senningerberg,Laangschib\r')
130105003	('6.139196', '49.959735', 'Putscheid,AmDuerf\r')
150303003	('5.859140', '49.763250', 'Ell,BeimSchreider\r')
150303002	('5.853949', '49.762983', 'Ell,BeimMusikssaul\r')
221001001	('6.015475', '49.545828', 'Ehlange,AmBrill\r')
201004002	('6.130982', '49.659192', 'Walferdange,GemengePlaz\r')
201004001	('6.135999', '49.661557', 'Walferdange,Gare\r')
200101014	('6.070049', '49.607474', 'Bertrange,Richterwee\r')
110502006	('6.060940', '50.053018', 'Marnach,BeiderKierch\r')
170804003	('6.285358', '49.796330', 'Waldbillig,MichelRodange\r')
170804002	('6.283984', '49.796532', 'Waldbillig,Gemeng\r')
200101010	('6.058387', '49.611928', 'Bertrange,Kierfecht\r')
200101011	('6.048101', '49.617865', 'Bertrange,Millewee\r')
200101012	('6.063838', '49.609916', 'Bertrange,Montereale\r')
200101019	('6.048028', '49.621128', 'Bertrange,Waassertuerm\r')
170201004	('6.328220', '49.750322', 'Altrier,OpderSchanz\r')
161105001	('6.058693', '49.710222', 'Marienthal\r')
220103002	('6.083040', '49.519690', 'Fennange,RuedesChamps\r')
220103001	('6.075883', '49.518978', 'Fennange,AmDuerf\r')
200405028	('6.129431', '49.605481', 'Centre,Rousegaertchen\r')
200405029	('6.125404', '49.612515', 'Luxembourg/Centre,Royal\r')
200405026	('6.130606', '49.604107', 'Luxembourg/Centre,Paris/Zitha\r')
200405027	('6.122075', '49.612631', 'Luxembourg/Centre,Reuter\r')
200405024	('6.124753', '49.603116', 'Luxembourg/Centre,MichelRodange\r')
200405025	('6.125013', '49.610454', 'Luxembourg/Centre,Monterey\r')
200405022	('6.131592', '49.612057', 'Centre,Kasinosgaass\r')
200405023	('6.128522', '49.606583', 'Centre,Martyrs\r')
200405020	('6.125976', '49.611504', 'Hamilius\r')
170201005	('6.320823', '49.748757', 'Altrier,Kreizenh?icht(RN)\r')
150505001	('5.787488', '49.835434', 'Flatzbour\r')
220402116	('5.982659', '49.501945', 'Esch/Alzette,CentrehospitalierE.Mayrisch\r')
220402111	('5.978054', '49.486773', 'Esch/Alzette,W?schbour\r')
190602005	('6.038329', '49.667312', 'Kehlen,UmKnapp\r')
220402112	('5.976194', '49.503512', 'Esch/Alzette,Wobr?cken\r')
220402119	('5.979923', '49.502620', 'Esch/Alzette,PlaceLod?ve\r')
220402118	('5.983704', '49.493479', 'Esch/Alzette,Av.delaGare\r')
150601001	('5.893370', '49.777453', 'Eltz\r')
220402096	('5.977787', '49.496941', 'Esch/Alzette,RueVictorHugo\r')
160902003	('6.113160', '49.749253', 'Mersch,Lohr\r')
160902002	('6.113232', '49.748274', 'Rollingen,Fielserstrooss\r')
160902001	('6.112969', '49.744525', 'Rollingen,Blannenheem\r')
200410005	('6.130325', '49.622552', 'Eich,Octroi\r')
200410002	('6.127684', '49.626948', 'Eich,EcoleEich\r')
200410003	('6.129933', '49.627562', 'Eich,EecherPlaz\r')
200410001	('6.132481', '49.628993', 'Eich,CentreCulturel\r')
170202005	('6.359413', '49.752711', 'Bech,UmFaubourg\r')
170202004	('6.363640', '49.752601', 'Bech,Neidierfchen\r')
170202001	('6.362563', '49.751713', 'Bech,BeiderGemeng\r')
170202003	('6.363577', '49.748389', 'Bech,B?iwerwiss\r')
170202002	('6.362167', '49.752360', 'Bech,BeimWeiher\r')
190303007	('5.955926', '49.585138', 'Schouweiler,Belair\r')
150704004	('5.986860', '49.726520', 'Saeul,Raiffeisen\r')
150704002	('5.987012', '49.726533', 'Saeul,Ki?m\r')
150704003	('5.986079', '49.726590', 'Saeul,Post\r')
150704001	('5.985956', '49.726551', 'Saeul,BeimSand\r')
190303005	('5.957346', '49.581667', 'Schouweiler,Kiirch\r')
150803003	('5.978156', '49.792211', 'Schandel,Viichtenerstrooss\r')
160701001	('6.115636', '49.726248', 'Gosseldange,Kapell\r')
160701002	('6.114558', '49.728038', 'Gosseldange,rte.deSchoenfels\r')
160701003	('6.116313', '49.722081', 'Gosseldange,VorBell\r')
160701004	('6.118857', '49.719887', 'Gosseldange,OpderUelzechtbr?ck\r')
110809001	('5.922920', '50.107824', 'Hachiville,Centre\r')
110809002	('5.923305', '50.104658', 'Hachiville,Kiirfecht\r')
220402022	('5.968667', '49.509721', 'Esch/Alzette,Cit?Verte\r')
220402025	('5.975661', '49.489535', 'Esch/Alzette,Conserv.demusique\r')
220402027	('5.982252', '49.500476', 'Esch/Alzette,Dellh?icht\r')
220402026	('5.985009', '49.498992', 'Esch/Alzette,Biblioth?quemun.\r')
190303001	('5.959752', '49.581460', 'Schouweiler,BeideralerSchoul\r')
110706005	('6.074770', '50.135204', 'Weiswampach,EnnischtDuarref\r')
110706006	('6.078295', '50.133413', 'Weiswampach,Duarrefstrooss86\r')
191002003	('5.941863', '49.685530', 'Septfontaines,OpLauterbur\r')
140402001	('6.134575', '49.892186', 'Fridhaff\r')
141203004	('6.260467', '49.868675', 'Reisdorf,Cit?J.Hientgen\r')
141203005	('6.273599', '49.858900', 'Reisdorf,Duddwee\r')
141203002	('6.263688', '49.868067', 'Reisdorf,BeiderGare\r')
141203003	('6.271168', '49.861307', 'Reisdorf,BeimGoberhaff\r')
141203001	('6.269591', '49.870257', 'Reisdorf,AnderEe\r')
170201002	('6.328329', '49.751872', 'Altrier,Heeschbregerwee\r')
300000079	('4.357431', '50.845280', 'Bruxelles,Central\r')
110101007	('6.020782', '50.051472', 'Clervaux,Piscine\r')
110101006	('6.031572', '50.055491', 'Clervaux,Parc\r')
140701044	('6.079731', '49.850540', 'Ettelbruck,Cit?Patton2\r')
110101004	('6.025688', '50.057760', 'Clervaux,MaisondeRetraite\r')
110101003	('6.028116', '50.054890', 'Clervaux,Klatzewee\r')
110101002	('6.024195', '50.063605', 'Clervaux,Gare/Lyc?e\r')
140701040	('6.096175', '49.849865', 'Ettelbruck,ServIndustriels\r')
300000037	('5.568441', '50.698256', 'Liers\r')
180505001	('6.184118', '49.691778', 'Eisenborn,AmDuerf\r')
300000035	('5.379822', '49.919703', 'Libramont\r')
300000034	('5.266106', '50.160433', 'Jemelle\r')
300000033	('5.743313', '49.556124', 'Halanzy\r')
300000032	('5.955445', '50.188864', 'Gouvy,Gare\r')
110101009	('6.031070', '50.054794', 'Clervaux,PlaceBenelux\r')
110101008	('6.029537', '50.053136', 'Clervaux,Pl.delaLib?ration\r')
121006001	('5.859888', '49.960420', 'Pommerlach,Theis\r')
121006003	('5.858924', '49.963651', 'Pommerlach(Knauf)\r')
121006002	('5.860212', '49.959080', 'Pommerlach,Tr?ntelhaff\r')
190604001	('6.055615', '49.690010', 'Meispelt,BeiM?llesch\r')
170607006	('6.463888', '49.751772', 'Mompach,UmBuer\r')
190604003	('6.060769', '49.692147', 'Meispelt,Kuesselt\r')
190604002	('6.058067', '49.685907', 'Meispelt,Kr?izwee\r')
170607004	('6.462182', '49.753615', 'Mompach,Kl?ngelbaach\r')
200412013	('6.117580', '49.590252', 'Gasperich,LouisdeFroment\r')
170607005	('6.462900', '49.753415', 'Mompach,Buerschdr?ferstrooss\r')
140309002	('6.062231', '49.932773', 'Schlindermanderscheid,Kiirch\r')
220601015	('6.035357', '49.484631', 'Kayl,Gare\r')
110404001	('6.136252', '50.016822', 'Kounenhaff\r')
140309001	('6.060542', '49.930985', 'Schlindermand.,BeiZ?ichens\r')
220601014	('6.043078', '49.482535', 'Kayl,Eecherwee\r')
120904001	('5.904019', '49.963128', 'Lameschmillen\r')
120904002	('5.953261', '49.965369', 'Paradiso,Gare\r')
220601013	('6.050590', '49.485057', 'Kayl,Diddelengerstrooss\r')
300000074	('6.131174', '50.281444', 'St.Vith,Triangel\r')
220601012	('6.042905', '49.481289', 'Kayl,Cit?Berens\r')
200412014	('6.116496', '49.589856', 'Gasperich,Plantin\r')
500000129	('6.289610', '50.102415', 'Arzfeld,Abzw.Faulenpuhl\r')
190303010	('5.956364', '49.582982', 'Schouweiler,Kierfecht\r')
220402129	('5.947337', '49.503914', 'Esch/Alzette,PortedesSciences\r')
190502006	('5.915807', '49.685549', 'Hobscheid,Ruppert\r')
120604001	('5.981951', '49.956871', 'Merkholtz,Gare\r')
190502004	('5.917948', '49.693560', 'Hobscheid,Steekaul\r')
190502005	('5.920165', '49.679998', 'Hobscheid,Viirstad\r')
190502002	('5.916093', '49.684972', 'Hobscheid,Hiehl\r')
190502003	('5.913500', '49.687818', 'Hobscheid,Schoul\r')
170303002	('6.329947', '49.835105', 'Grundhof,BeiderErnz\r')
110801001	('5.872446', '50.034674', 'Allerborn,Kreizung\r')
110801002	('5.870066', '50.035618', 'Allerborn,Maison20\r')
110801003	('5.877988', '50.036236', 'Allerborn,Maison6\r')
150105003	('5.855600', '49.739412', 'L?velange,Kapell\r')
150105002	('5.870226', '49.731738', 'L?velange,Kalek\r')
150105001	('5.852115', '49.743068', 'L?velange,Ellerstrooss\r')
500000122	('6.186601', '50.063547', 'Daleiden,Zingent\r')
400000023	('5.895141', '49.369477', 'Audun-le-Roman,Eglise\r')
400000021	('5.779987', '49.517079', 'Herserange,St.Eloi\r')
400000020	('5.802502', '49.524011', 'Herserange,QuatreVents\r')
400000027	('5.799490', '49.534562', 'Longlaville,MaisonduPeuple\r')
400000026	('5.795328', '49.532467', 'Longlaville,Mairie\r')
400000025	('5.801834', '49.535293', 'Longlaville,ElsaTriolet\r')
400000024	('6.157018', '49.407573', 'Hettange-Grande,GareSNCF\r')
400000029	('5.763706', '49.520259', 'Longwy,11Novembre1918\r')
400000028	('5.807865', '49.537367', 'Longlaville,RuedesFleurs\r')
180509001	('6.287271', '49.740707', 'Graulinster,AmDuerf\r')
180509002	('6.287890', '49.739057', 'Graulinster,Haaptstrooss\r')
210202004	('6.318747', '49.504048', 'Elvange,W?ntrengerstrooss\r')
500000040	('6.591573', '49.493356', 'Mettlach,Schiffsanlegestelle\r')
220301070	('6.084092', '49.470873', 'Dudelange,RueGrand-DucAdolphe\r')
220301071	('6.095638', '49.491568', 'Dudelange,RueJacquesThiel\r')
210202001	('6.315385', '49.505149', 'Elvange/Mondorf,BeiTubes\r')
210202002	('6.314048', '49.502068', 'Elvange/Mondorf,Kallekskaul\r')
210202003	('6.314717', '49.507004', 'Elvange/Mondorf,Villette\r')
210503011	('6.281881', '49.512435', 'Mondorf,RueJ.Dolibois\r')
210503010	('6.282607', '49.509574', 'Mondorf,Av.Gr.D.Charlotte\r')
220301078	('6.085717', '49.482340', 'Dudelange,SquareMayrisch\r')
220301079	('6.083561', '49.477257', 'Dudelange,Fohrmann\r')
500000043	('6.376413', '49.539296', 'Nennig,Bahnhof\r')
120102002	('5.781944', '49.902737', 'Surr?,G?nzebierg\r')
120102001	('5.779146', '49.902920', 'Surr?,BeiderBr?ck\r')
400000017	('5.789713', '49.520282', 'Herserange,LaFolie\r')
500000044	('6.383320', '49.529044', 'Nennig,R?mischeVilla\r')
140702008	('6.084011', '49.859635', 'Warken,RuedeWelscheid\r')
400000014	('6.111125', '49.359102', 'Elange-Veymerange,Stade\r')
110411001	('6.051620', '50.011553', 'Bockholtz/Hosingen,Kiirch\r')
221004001	('6.007332', '49.562099', 'Reckange/Mess,AmDuerf\r')
221004002	('6.007277', '49.564347', 'Reckange/Mess,Findel\r')
180201002	('6.376122', '49.702444', 'Biwer,Haaptstrooss\r')
180201005	('6.371535', '49.705956', 'Biwer,Haaptstrooss2\r')
180201004	('6.372762', '49.706092', 'Biwer,Mairie\r')
201003004	('6.133230', '49.662208', 'Helsem,Tricentenaire\r')
201003003	('6.135144', '49.668796', 'Heisdorf,Millewee\r')
201003002	('6.134290', '49.665869', 'Helsem,Mercatoris\r')
201003001	('6.135604', '49.660027', 'Helmsange,Barri?r\r')
221201009	('6.030335', '49.460823', 'Rumelange,Maartplaz\r')
221201008	('6.029966', '49.455964', 'Rumelange,M?rtyrerstrooss\r')
221201005	('6.033041', '49.460127', 'Rumelange,Gare\r')
221201004	('6.026098', '49.462189', 'Rumelange,CentreCulturel\r')
221201007	('6.021553', '49.462027', 'Rumelange,Laangegronn\r')
221201006	('6.014339', '49.464207', 'Rumelange,Intermoselle\r')
221201003	('6.036792', '49.465208', 'Rumelange,AtelierKihn\r')
221201002	('6.024611', '49.462349', 'Rumelange,AaleKierfecht\r')
140602008	('6.115126', '49.850779', 'Erpeldange/S?re,UmDreieck\r')
210502001	('6.306204', '49.515353', 'EllengerGare\r')
140602001	('6.112763', '49.858439', 'Erpeldange/S?re,AnderGewan\r')
140602002	('6.114880', '49.852806', 'Erpeldange/S?re,BeimDreieck\r')
140602004	('6.113391', '49.865886', 'Erpeldange/Ettelbruck,BeimH?tel\r')
140602005	('6.112907', '49.861861', 'Erpeldange/Ettelbruck,BeiderKiirch\r')
140602006	('6.117725', '49.852931', 'Erpeldange/S?re,Laduno\r')
140602007	('6.112602', '49.859749', 'Erpeldange/S?re,BeimSchlass\r')
150805002	('5.938015', '49.777329', 'Everlange,Everl?ngermillen\r')
210502002	('6.297449', '49.520276', 'Ellange,Martialis\r')
220301065	('6.080950', '49.479836', 'Dudelange,RuedelaFontaine\r')
220301066	('6.075563', '49.495399', 'Dudelange,RuedesBobineurs\r')
220301069	('6.091895', '49.487840', 'Dudelange,RueFanySchumacher\r')
200417008	('6.166736', '49.627012', 'Kirchberg,BricherG?ssel\r')
200417007	('6.139396', '49.620896', 'Kirchberg,B.E.I.\r')
200417005	('6.151625', '49.627261', 'Kirchberg,AntoinedeStExup?ry\r')
200417004	('6.170547', '49.631990', 'Kirchberg,AlphonseWeicker\r')
200417002	('6.162417', '49.628633', 'Kirchberg,AlbertBorschette\r')
200417001	('6.139696', '49.625222', 'Kirchberg,PrinceF?lix\r')
220301074	('6.066512', '49.485984', 'Dudelange,Scherrwee\r')
220102009	('6.114567', '49.520067', 'Bettembourg,PeppengerSchleid\r')
210503008	('6.276677', '49.504648', 'Mondorf,Brill\r')
110706014	('6.057415', '50.149123', 'Wemperhaart,BeimMassen\r')
110706013	('6.049000', '50.156862', 'Wemperhaart,3Braken\r')
110706012	('6.075521', '50.134836', 'Weiswampach,Grait\r')
110706011	('6.052317', '50.155300', 'Wemperhaardt\r')
110706010	('6.054146', '50.150821', 'Wemperhaart,OpderHaart\r')
220102004	('6.110105', '49.513235', 'Bettembourg,Caf?duStadion\r')
190201008	('5.880226', '49.594781', 'Clemency,Schwemm\r')
220204002	('5.891824', '49.516623', 'Obercorn,Chiers\r')
150511003	('5.768332', '49.809405', 'Perl?,H?iltzerwee\r')
190201002	('5.875877', '49.602176', 'Clemency,Eecherwee\r')
190201003	('5.885093', '49.597890', 'Clemency,F?ngegerbierg\r')
190201001	('5.879267', '49.590715', 'Clemency,Breedewee\r')
190201006	('5.874282', '49.594872', 'Clemency,Ieweschtgaass\r')
190201007	('5.877979', '49.605030', 'Clemency,Schock\r')
190201004	('5.873517', '49.598612', 'Clemency,Gemeng\r')
190201005	('5.877469', '49.594167', 'Clemency,Henn\r')
221401007	('6.016497', '49.506359', 'Schifflange,Niddeschgaass\r')
220102007	('6.126080', '49.506139', 'Bettembourg,Mosselter\r')
190903013	('6.036690', '49.624275', 'Mamer,Tossebierg\r')
150511006	('5.760993', '49.813554', 'Perl?,Kuelewee\r')
220102001	('6.100815', '49.525706', 'Bettembourg,12Gargullen\r')
190903011	('6.029763', '49.618403', 'Mamer,Lyc?e(gareferroviaire)\r')
220102002	('6.100033', '49.519991', 'Bettembourg,AlGemeng\r')
190903016	('6.011949', '49.636594', 'Mamer,Scoutshome\r')
150511005	('5.764264', '49.810155', 'Perl?,Schoul\r')
300000081	('4.361758', '50.860517', 'Bruxelles,Nord\r')
200405013	('6.130548', '49.609323', 'Centre,F.D.Roosevelt\r')
200405012	('6.126910', '49.600093', 'Centre,Etats-Unis\r')
200405010	('6.129490', '49.600714', 'Centre,Commerce\r')
200405016	('6.127099', '49.613133', 'Centre,ForumRoyal\r')
200405014	('6.126753', '49.615707', 'Centre,FondationPescatore\r')
220102013	('6.101729', '49.528464', 'Bettembourg,Fankenacker\r')
200401001	('6.110485', '49.632071', 'Bamb?sch,CentreSportif\r')
200405019	('6.128058', '49.609774', 'Centre,H?llepull\r')
200405018	('6.131700', '49.610926', 'Centre,Gruef\r')
220102017	('6.108980', '49.504444', 'Bettembourg,Krackelshaff-P&T\r')
220102016	('6.107056', '49.507302', 'Bettembourg,Krackelshaff-MOOG\r')
220102015	('6.103229', '49.508241', 'Bettembourg,Krackelshaff-IFSB\r')
180701006	('6.478023', '49.703854', 'Mertert,routeNationale\r')
180701004	('6.478656', '49.703139', 'Mertert,Gare\r')
180701005	('6.477086', '49.702655', 'Mertert,Parc\r')
180701002	('6.486689', '49.707137', 'Mertert,Copal\r')
180701003	('6.480745', '49.700837', 'Mertert,Eglise\r')
180701001	('6.481902', '49.704208', 'Mertert,Beckius\r')
220402106	('5.958952', '49.506424', 'Esch/Alzette,Tramschapp\r')
220402107	('5.982570', '49.494853', "Esch/Alzette,Ruedel'Alzette\r")
500000091	('6.467386', '49.906972', 'Wolsfeld,Kirche\r')
220402105	('5.965591', '49.504062', 'Esch/Alzette,RuedesTramways\r')
220402102	('5.982666', '49.497329', "Esch/Alzette,Ruedel'Eglise\r")
500000096	('6.633876', '49.763377', 'Trier,ZurlaubenerUfer\r')
220402100	('5.977355', '49.500142', 'Esch/Alzette,Piscinemunicipale\r')
500000094	('6.438310', '49.496872', 'Borg,Ortsmitte\r')
180506001	('6.310254', '49.717206', 'Eschweiler/Junglinster,BeiderKiirch\r')
150201002	('5.920996', '49.809319', 'G.Pr?izerdaul,Horass\r')
500000099	('6.211965', '50.079453', 'Irrhausen,ImPfenn\r')
220402108	('5.993384', '49.492624', 'Esch/Alzette,Burgronn\r')
220402109	('5.947541', '49.497541', 'Esch/Alzette,IeweschtHomescht\r')
170101005	('6.277290', '49.848200', 'Beaufort,IeweschtHeed\r')
220402039	('5.977306', '49.502057', 'Esch/Alzette,L.H.C.E.\r')
170706002	('6.442835', '49.786681', 'Osweiler,Haaptstrooss\r')
170706001	('6.440473', '49.785379', 'Osweiler,Duerfplaz\r')
221103001	('6.144884', '49.536933', 'Crauthem,AmGruef\r')
170101007	('6.284711', '49.846620', 'Beaufort,Reisduerferstrooss\r')
110203003	('6.088638', '49.991986', 'UmSchinker\r')
110703001	('6.062434', '50.123198', 'Breidfeld\r')
190603002	('6.066567', '49.694903', 'Keispelt,SpellenEck\r')
220701020	('6.076611', '49.566508', 'Leudelange,LaLux\r')
220903009	('5.838296', '49.549944', 'Rodange,Gendarmerie\r')
220903008	('5.844235', '49.550916', 'Rodange,Gare\r')
220903003	('5.828543', '49.543397', 'Rodange,CroixSt.Pierre\r')
220402033	('5.975539', '49.504718', 'Esch/Alzette,Fettmeth\r')
220402030	('5.968528', '49.502367', 'Esch/Alzette,Bruchschoul\r')
220402031	('5.979336', '49.477396', 'Esch/Alzette,PlacePierrePonath\r')
220903007	('5.838198', '49.545038', 'Rodange,Gaardestrooss\r')
220903006	('5.815451', '49.541238', 'Rodange,Fronti?re\r')
220402034	('5.985642', '49.494537', 'Esch/Alzette,Gare\r')
220903004	('5.824386', '49.545658', 'Rodange,Fonderie\r')
180304001	('6.353079', '49.619550', 'Gostingen,AmEnnerduerf\r')
180304003	('6.355068', '49.621935', 'Gostingen,Festsall\r')
180304002	('6.353892', '49.622169', 'Gostingen,Kiirch\r')
110105003	('5.972018', '50.032208', 'Weicherdange,Kirelshaff\r')
110105002	('5.988069', '50.037061', 'Weicherdange,Kierch\r')
110105001	('5.984809', '50.037813', 'Weicherdange,Caf?Bourg\r')
180703005	('6.505848', '49.714389', 'Wasserbillig,OpderBr?ck\r')
110101010	('6.025547', '50.054176', 'Clervaux,Police\r')
110101011	('6.030177', '50.054987', 'Clervaux,Postes\r')
110101012	('6.026988', '50.065215', 'Clervaux,Scierie\r')
110101013	('6.021895', '50.065300', 'Clervaux,Baastnecherstrooss\r')
110101014	('6.111877', '50.102156', 'Clervaux,Kalborn/Kaalber\r')
110101015	('6.017211', '50.061285', 'Clervaux,HallPolyvalent\r')
500000089	('6.405588', '49.606733', 'Wincheringen,Moselbr?cke\r')
300000020	('5.723932', '50.006174', 'Bastogne,CentreSportif\r')
110201003	('6.052700', '49.973598', 'Consthum,Knupp\r')
300000022	('5.715010', '50.000470', 'Bastogne,Pl.McAuliffe\r')
110201001	('6.050068', '49.972389', 'Consthum,EnneschtDuerf\r')
180501001	('6.218080', '49.722116', 'Altlinster\r')
300000026	('5.702625', '50.003807', 'Bastogne,Renval\r')
300000027	('5.724603', '49.995478', 'Bastogne,HomeMarket\r')
300000028	('5.808398', '50.004914', 'Benonchamps,N?108\r')
300000029	('5.818933', '49.985942', 'Bras,Carrefour\r')
